,location_name,datetimeUtc,O3,pm25,No2,unit,AQI_O3,AQI_PM25,AQI_NO2,AQI
1805,Sofienbergparken,2024-05-24 11:00:00+00:00,86.0,9.7,5.4,µg/m³,37.0,40.0,5.0,40.0
1806,Sofienbergparken,2024-05-24 12:00:00+00:00,78.0,9.0,13.0,µg/m³,34.0,38.0,12.0,38.0
1807,Sofienbergparken,2024-05-24 13:00:00+00:00,61.0,9.0,30.0,µg/m³,26.0,38.0,28.0,38.0
1808,Sofienbergparken,2024-05-24 14:00:00+00:00,82.0,9.0,13.0,µg/m³,35.0,38.0,12.0,38.0
1809,Sofienbergparken,2024-05-24 15:00:00+00:00,89.0,9.0,4.9,µg/m³,39.0,38.0,5.0,39.0
1810,Sofienbergparken,2024-05-24 16:00:00+00:00,87.0,9.0,7.6,µg/m³,38.0,38.0,7.0,38.0
1811,Sofienbergparken,2024-05-24 17:00:00+00:00,86.0,9.0,8.6,µg/m³,37.0,38.0,8.0,38.0
1812,Sofienbergparken,2024-05-24 18:00:00+00:00,83.0,-1.0,13.0,µg/m³,36.0,,12.0,36.0
1813,Sofienbergparken,2024-05-24 19:00:00+00:00,89.0,-1.0,9.2,µg/m³,39.0,,9.0,39.0
1814,Sofienbergparken,2024-05-24 20:00:00+00:00,90.0,-1.0,5.7,µg/m³,39.0,,5.0,39.0
1815,Sofienbergparken,2024-05-24 21:00:00+00:00,77.0,0.16,9.1,µg/m³,33.0,1.0,9.0,33.0
1816,Sofienbergparken,2024-05-24 22:00:00+00:00,66.0,0.7,8.8,µg/m³,29.0,3.0,8.0,29.0
1817,Sofienbergparken,2024-05-24 23:00:00+00:00,48.0,0.41,12.0,µg/m³,21.0,2.0,11.0,21.0
1818,Sofienbergparken,2024-05-25 00:00:00+00:00,30.0,1.4,13.0,µg/m³,13.0,6.0,12.0,13.0
1819,Sofienbergparken,2024-05-25 01:00:00+00:00,23.0,-0.016,9.0,µg/m³,10.0,,8.0,10.0
1820,Sofienbergparken,2024-05-25 02:00:00+00:00,35.0,2.8,8.8,µg/m³,15.0,12.0,8.0,15.0
1821,Sofienbergparken,2024-05-25 03:00:00+00:00,32.0,-3.4,6.5,µg/m³,14.0,,6.0,14.0
1822,Sofienbergparken,2024-05-25 04:00:00+00:00,31.0,0.84,6.7,µg/m³,13.0,4.0,6.0,13.0
1823,Sofienbergparken,2024-05-25 05:00:00+00:00,38.0,-0.34,7.5,µg/m³,16.0,,7.0,16.0
1824,Sofienbergparken,2024-05-25 06:00:00+00:00,40.0,-0.34,7.7,µg/m³,17.0,,7.0,17.0
1825,Sofienbergparken,2024-05-25 07:00:00+00:00,44.0,-0.34,7.5,µg/m³,19.0,,7.0,19.0
1826,Sofienbergparken,2024-05-25 08:00:00+00:00,47.0,-0.34,8.4,µg/m³,20.0,,8.0,20.0
1827,Sofienbergparken,2024-05-25 09:00:00+00:00,37.0,-0.34,20.0,µg/m³,16.0,,19.0,19.0
1828,Sofienbergparken,2024-05-25 10:00:00+00:00,53.0,-0.34,8.7,µg/m³,23.0,,8.0,23.0
1829,Sofienbergparken,2024-05-25 11:00:00+00:00,70.0,-0.34,6.7,µg/m³,30.0,,6.0,30.0
1830,Sofienbergparken,2024-05-25 12:00:00+00:00,81.0,-1.0,4.7,µg/m³,35.0,,4.0,35.0
1831,Sofienbergparken,2024-05-25 13:00:00+00:00,77.0,-1.0,5.1,µg/m³,33.0,,5.0,33.0
1832,Sofienbergparken,2024-05-25 14:00:00+00:00,82.0,-1.0,4.1,µg/m³,35.0,,4.0,35.0
1833,Sofienbergparken,2024-05-25 15:00:00+00:00,84.0,3.3,7.5,µg/m³,36.0,14.0,7.0,36.0
1834,Sofienbergparken,2024-05-25 16:00:00+00:00,90.0,0.42,5.8,µg/m³,39.0,2.0,5.0,39.0
1835,Sofienbergparken,2024-05-25 17:00:00+00:00,89.0,-3.7,3.4,µg/m³,39.0,,3.0,39.0
1836,Sofienbergparken,2024-05-25 18:00:00+00:00,89.0,0.28,3.5,µg/m³,39.0,1.0,3.0,39.0
1837,Sofienbergparken,2024-05-25 19:00:00+00:00,89.0,3.1,3.2,µg/m³,39.0,13.0,3.0,39.0
1838,Sofienbergparken,2024-05-25 20:00:00+00:00,89.0,2.8,4.1,µg/m³,39.0,12.0,4.0,39.0
1839,Sofienbergparken,2024-05-25 21:00:00+00:00,81.0,-2.9,6.1,µg/m³,35.0,,6.0,35.0
1840,Sofienbergparken,2024-05-25 22:00:00+00:00,74.0,1.1,7.9,µg/m³,32.0,5.0,7.0,32.0
1841,Sofienbergparken,2024-05-25 23:00:00+00:00,73.0,1.4,9.3,µg/m³,32.0,6.0,9.0,32.0
1842,Sofienbergparken,2024-05-26 00:00:00+00:00,69.0,1.2,7.6,µg/m³,30.0,5.0,7.0,30.0
1843,Sofienbergparken,2024-05-26 01:00:00+00:00,68.0,4.2,5.4,µg/m³,29.0,18.0,5.0,29.0
1844,Sofienbergparken,2024-05-26 02:00:00+00:00,69.0,4.7,4.3,µg/m³,30.0,20.0,4.0,30.0
1845,Sofienbergparken,2024-05-26 03:00:00+00:00,64.0,1.7,4.3,µg/m³,28.0,7.0,4.0,28.0
1846,Sofienbergparken,2024-05-26 04:00:00+00:00,58.0,-2.8,5.1,µg/m³,25.0,,5.0,25.0
1847,Sofienbergparken,2024-05-26 05:00:00+00:00,61.0,-3.0,3.9,µg/m³,26.0,,4.0,26.0
1848,Sofienbergparken,2024-05-26 06:00:00+00:00,66.0,-0.97,2.9,µg/m³,29.0,,3.0,29.0
1849,Sofienbergparken,2024-05-26 07:00:00+00:00,67.0,1.3,2.4,µg/m³,29.0,5.0,2.0,29.0
1850,Sofienbergparken,2024-05-26 08:00:00+00:00,69.0,2.5,3.9,µg/m³,30.0,10.0,4.0,30.0
1851,Sofienbergparken,2024-05-26 09:00:00+00:00,77.0,1.0,3.2,µg/m³,33.0,4.0,3.0,33.0
1852,Sofienbergparken,2024-05-26 10:00:00+00:00,85.0,-0.26,4.2,µg/m³,37.0,,4.0,37.0
1853,Sofienbergparken,2024-05-26 11:00:00+00:00,96.0,0.62,2.6,µg/m³,42.0,3.0,2.0,42.0
1854,Sofienbergparken,2024-05-26 12:00:00+00:00,100.0,0.2,2.6,µg/m³,43.0,1.0,2.0,43.0
1855,Sofienbergparken,2024-05-26 13:00:00+00:00,110.0,3.8,2.6,µg/m³,48.0,16.0,2.0,48.0
1856,Sofienbergparken,2024-05-26 14:00:00+00:00,110.0,1.7,3.4,µg/m³,48.0,7.0,3.0,48.0
1857,Sofienbergparken,2024-05-26 15:00:00+00:00,120.0,-2.8,3.5,µg/m³,55.0,,3.0,55.0
1858,Sofienbergparken,2024-05-26 16:00:00+00:00,120.0,3.0,3.8,µg/m³,55.0,12.0,4.0,55.0
1859,Sofienbergparken,2024-05-26 17:00:00+00:00,120.0,-0.72,2.6,µg/m³,55.0,,2.0,55.0
1860,Sofienbergparken,2024-05-26 18:00:00+00:00,120.0,-0.7,3.4,µg/m³,55.0,,3.0,55.0
1861,Sofienbergparken,2024-05-26 19:00:00+00:00,110.0,-1.6,4.5,µg/m³,48.0,,4.0,48.0
1862,Sofienbergparken,2024-05-26 20:00:00+00:00,110.0,0.66,5.0,µg/m³,48.0,3.0,5.0,48.0
1863,Sofienbergparken,2024-05-26 21:00:00+00:00,110.0,-0.44,4.1,µg/m³,48.0,,4.0,48.0
1864,Sofienbergparken,2024-05-26 22:00:00+00:00,89.0,-0.43,6.2,µg/m³,39.0,,6.0,39.0
1865,Sofienbergparken,2024-05-26 23:00:00+00:00,78.0,0.19,4.0,µg/m³,34.0,1.0,4.0,34.0
1866,Sofienbergparken,2024-05-27 00:00:00+00:00,63.0,-1.1,4.6,µg/m³,27.0,,4.0,27.0
1867,Sofienbergparken,2024-05-27 01:00:00+00:00,66.0,-0.21,5.6,µg/m³,29.0,,5.0,29.0
1868,Sofienbergparken,2024-05-27 02:00:00+00:00,67.0,1.9,5.7,µg/m³,29.0,8.0,5.0,29.0
1869,Sofienbergparken,2024-05-27 03:00:00+00:00,65.0,0.3,6.9,µg/m³,28.0,1.0,7.0,28.0
1870,Sofienbergparken,2024-05-27 04:00:00+00:00,64.0,1.3,6.1,µg/m³,28.0,5.0,6.0,28.0
1871,Sofienbergparken,2024-05-27 05:00:00+00:00,60.0,-3.9,9.1,µg/m³,26.0,,9.0,26.0
1872,Sofienbergparken,2024-05-27 06:00:00+00:00,54.0,1.7,12.0,µg/m³,23.0,7.0,11.0,23.0
1873,Sofienbergparken,2024-05-27 07:00:00+00:00,57.0,-2.0,12.0,µg/m³,25.0,,11.0,25.0
1874,Sofienbergparken,2024-05-27 08:00:00+00:00,63.0,1.3,8.2,µg/m³,27.0,5.0,8.0,27.0
1875,Sofienbergparken,2024-05-27 09:00:00+00:00,70.0,-0.035,6.3,µg/m³,30.0,,6.0,30.0
1876,Sofienbergparken,2024-05-27 10:00:00+00:00,75.0,-0.035,6.9,µg/m³,32.0,,7.0,32.0
1877,Sofienbergparken,2024-05-27 11:00:00+00:00,71.0,-1.0,8.4,µg/m³,31.0,,8.0,31.0
1878,Sofienbergparken,2024-05-27 12:00:00+00:00,58.0,-1.0,7.8,µg/m³,25.0,,7.0,25.0
1879,Sofienbergparken,2024-05-27 13:00:00+00:00,60.0,-1.0,10.0,µg/m³,26.0,,9.0,26.0
1880,Sofienbergparken,2024-05-27 14:00:00+00:00,79.0,-1.0,6.2,µg/m³,34.0,,6.0,34.0
1881,Sofienbergparken,2024-05-27 15:00:00+00:00,79.0,-1.0,4.4,µg/m³,34.0,,4.0,34.0
1882,Sofienbergparken,2024-05-27 16:00:00+00:00,80.0,3.8,5.0,µg/m³,35.0,16.0,5.0,35.0
1883,Sofienbergparken,2024-05-27 17:00:00+00:00,83.0,4.7,5.1,µg/m³,36.0,20.0,5.0,36.0
1884,Sofienbergparken,2024-05-27 18:00:00+00:00,73.0,8.3,7.0,µg/m³,32.0,35.0,7.0,35.0
1885,Sofienbergparken,2024-05-27 19:00:00+00:00,70.0,5.8,6.0,µg/m³,30.0,24.0,6.0,30.0
1886,Sofienbergparken,2024-05-27 20:00:00+00:00,74.0,8.2,4.9,µg/m³,32.0,34.0,5.0,34.0
1887,Sofienbergparken,2024-05-27 21:00:00+00:00,79.0,7.6,4.4,µg/m³,34.0,32.0,4.0,34.0
1888,Sofienbergparken,2024-05-27 22:00:00+00:00,80.0,9.9,4.0,µg/m³,35.0,41.0,4.0,41.0
1889,Sofienbergparken,2024-05-27 23:00:00+00:00,80.0,8.1,3.3,µg/m³,35.0,34.0,3.0,35.0
1890,Sofienbergparken,2024-05-28 00:00:00+00:00,82.0,7.4,2.6,µg/m³,35.0,31.0,2.0,35.0
1891,Sofienbergparken,2024-05-28 01:00:00+00:00,84.0,7.0,2.4,µg/m³,36.0,29.0,2.0,36.0
1892,Sofienbergparken,2024-05-28 02:00:00+00:00,74.0,6.5,2.2,µg/m³,32.0,27.0,2.0,32.0
1893,Sofienbergparken,2024-05-28 03:00:00+00:00,59.0,8.9,4.3,µg/m³,26.0,37.0,4.0,37.0
1894,Sofienbergparken,2024-05-28 04:00:00+00:00,55.0,4.0,6.4,µg/m³,24.0,17.0,6.0,24.0
1895,Sofienbergparken,2024-05-28 05:00:00+00:00,63.0,7.2,5.2,µg/m³,27.0,30.0,5.0,30.0
1896,Sofienbergparken,2024-05-28 06:00:00+00:00,73.0,6.5,2.7,µg/m³,32.0,27.0,3.0,32.0
1897,Sofienbergparken,2024-05-28 07:00:00+00:00,79.0,5.3,3.6,µg/m³,34.0,22.0,3.0,34.0
1898,Sofienbergparken,2024-05-28 08:00:00+00:00,74.0,7.1,5.0,µg/m³,32.0,30.0,5.0,32.0
1899,Sofienbergparken,2024-05-28 09:00:00+00:00,74.0,6.4,6.1,µg/m³,32.0,27.0,6.0,32.0
1900,Sofienbergparken,2024-05-28 10:00:00+00:00,76.0,12.0,6.3,µg/m³,33.0,50.0,6.0,50.0
1901,Sofienbergparken,2024-05-28 11:00:00+00:00,77.0,7.6,6.4,µg/m³,33.0,32.0,6.0,33.0
1902,Sofienbergparken,2024-05-28 12:00:00+00:00,77.0,9.9,7.5,µg/m³,33.0,41.0,7.0,41.0
1903,Sofienbergparken,2024-05-28 13:00:00+00:00,81.0,7.3,5.1,µg/m³,35.0,30.0,5.0,35.0
1904,Sofienbergparken,2024-05-28 14:00:00+00:00,81.0,7.2,5.3,µg/m³,35.0,30.0,5.0,35.0
1905,Sofienbergparken,2024-05-28 15:00:00+00:00,82.0,4.5,6.2,µg/m³,35.0,19.0,6.0,35.0
1906,Sofienbergparken,2024-05-28 16:00:00+00:00,81.0,6.4,6.7,µg/m³,35.0,27.0,6.0,35.0
1907,Sofienbergparken,2024-05-28 17:00:00+00:00,82.0,6.5,11.0,µg/m³,35.0,27.0,10.0,35.0
1908,Sofienbergparken,2024-05-28 18:00:00+00:00,73.0,14.0,8.3,µg/m³,32.0,55.0,8.0,55.0
1909,Sofienbergparken,2024-05-28 19:00:00+00:00,75.0,9.1,6.1,µg/m³,32.0,38.0,6.0,38.0
1910,Sofienbergparken,2024-05-28 20:00:00+00:00,77.0,4.6,7.8,µg/m³,33.0,19.0,7.0,33.0
1911,Sofienbergparken,2024-05-28 21:00:00+00:00,74.0,4.7,6.3,µg/m³,32.0,20.0,6.0,32.0
1912,Sofienbergparken,2024-05-28 22:00:00+00:00,72.0,2.6,6.0,µg/m³,31.0,11.0,6.0,31.0
1913,Sofienbergparken,2024-05-28 23:00:00+00:00,70.0,5.9,3.9,µg/m³,30.0,25.0,4.0,30.0
1914,Sofienbergparken,2024-05-29 00:00:00+00:00,77.0,1.4,1.0,µg/m³,33.0,6.0,1.0,33.0
1915,Sofienbergparken,2024-05-29 01:00:00+00:00,79.0,0.95,1.0,µg/m³,34.0,4.0,1.0,34.0
1916,Sofienbergparken,2024-05-29 02:00:00+00:00,73.0,4.8,1.2,µg/m³,32.0,20.0,1.0,32.0
1917,Sofienbergparken,2024-05-29 03:00:00+00:00,64.0,2.7,1.9,µg/m³,28.0,11.0,2.0,28.0
1918,Sofienbergparken,2024-05-29 04:00:00+00:00,63.0,0.66,2.7,µg/m³,27.0,3.0,3.0,27.0
1919,Sofienbergparken,2024-05-29 05:00:00+00:00,63.0,1.8,3.0,µg/m³,27.0,8.0,3.0,27.0
1920,Sofienbergparken,2024-05-29 06:00:00+00:00,66.0,0.97,4.3,µg/m³,29.0,4.0,4.0,29.0
1921,Sofienbergparken,2024-05-29 07:00:00+00:00,74.0,1.9,4.9,µg/m³,32.0,8.0,5.0,32.0
1922,Sofienbergparken,2024-05-29 08:00:00+00:00,79.0,3.3,5.0,µg/m³,34.0,14.0,5.0,34.0
1923,Sofienbergparken,2024-05-29 09:00:00+00:00,85.0,6.0,3.6,µg/m³,37.0,25.0,3.0,37.0
1924,Sofienbergparken,2024-05-29 10:00:00+00:00,86.0,4.6,3.6,µg/m³,37.0,19.0,3.0,37.0
1925,Sofienbergparken,2024-05-29 11:00:00+00:00,97.0,3.2,2.1,µg/m³,42.0,13.0,2.0,42.0
1926,Sofienbergparken,2024-05-29 12:00:00+00:00,98.0,5.2,1.7,µg/m³,42.0,22.0,2.0,42.0
1927,Sofienbergparken,2024-05-29 13:00:00+00:00,99.0,3.9,2.4,µg/m³,43.0,16.0,2.0,43.0
1928,Sofienbergparken,2024-05-29 14:00:00+00:00,100.0,2.9,2.6,µg/m³,43.0,12.0,2.0,43.0
1929,Sofienbergparken,2024-05-29 15:00:00+00:00,100.0,4.3,2.4,µg/m³,43.0,18.0,2.0,43.0
1930,Sofienbergparken,2024-05-29 16:00:00+00:00,110.0,1.3,2.6,µg/m³,48.0,5.0,2.0,48.0
1931,Sofienbergparken,2024-05-29 17:00:00+00:00,110.0,4.3,3.6,µg/m³,48.0,18.0,3.0,48.0
1932,Sofienbergparken,2024-05-29 18:00:00+00:00,110.0,2.5,2.4,µg/m³,48.0,10.0,2.0,48.0
1933,Sofienbergparken,2024-05-29 19:00:00+00:00,110.0,3.8,1.9,µg/m³,48.0,16.0,2.0,48.0
1934,Sofienbergparken,2024-05-29 20:00:00+00:00,93.0,6.7,8.2,µg/m³,40.0,28.0,8.0,40.0
1935,Sofienbergparken,2024-05-29 21:00:00+00:00,70.0,6.9,11.0,µg/m³,30.0,29.0,10.0,30.0
1936,Sofienbergparken,2024-05-29 22:00:00+00:00,82.0,3.9,6.1,µg/m³,35.0,16.0,6.0,35.0
1937,Sofienbergparken,2024-05-29 23:00:00+00:00,82.0,3.6,5.0,µg/m³,35.0,15.0,5.0,35.0
1938,Sofienbergparken,2024-05-30 00:00:00+00:00,76.0,3.7,4.8,µg/m³,33.0,15.0,5.0,33.0
