location_name,datetimeUtc,o3,pm25,no2,unit
Sofienbergparken,2024-03-17 16:00:00+00:00,62.0,0.87,15.0,µg/m³
Sofienbergparken,2024-03-17 17:00:00+00:00,60.0,5.1,15.0,µg/m³
Sofienbergparken,2024-03-17 18:00:00+00:00,55.0,5.9,17.0,µg/m³
Sofienbergparken,2024-03-17 21:00:00+00:00,45.0,9.1,15.0,µg/m³
Sofienbergparken,2024-03-17 23:00:00+00:00,47.0,3.5,14.0,µg/m³
Sofienbergparken,2024-03-18 00:00:00+00:00,54.0,3.3,10.0,µg/m³
Sofienbergparken,2024-03-18 01:00:00+00:00,54.0,4.0,10.0,µg/m³
Sofienbergparken,2024-03-18 02:00:00+00:00,57.0,0.73,6.5,µg/m³
Sofienbergparken,2024-03-18 03:00:00+00:00,59.0,2.3,5.7,µg/m³
Sofienbergparken,2024-03-18 04:00:00+00:00,63.0,0.12,3.8,µg/m³
Sofienbergparken,2024-03-18 05:00:00+00:00,61.0,2.3,4.3,µg/m³
Sofienbergparken,2024-03-18 06:00:00+00:00,57.0,3.9,6.7,µg/m³
Sofienbergparken,2024-03-18 07:00:00+00:00,54.0,2.5,11.0,µg/m³
Sofienbergparken,2024-03-18 08:00:00+00:00,49.0,0.037,16.0,µg/m³
Sofienbergparken,2024-03-18 09:00:00+00:00,57.0,0.4,9.6,µg/m³
Sofienbergparken,2024-03-18 10:00:00+00:00,51.0,4.5,17.0,µg/m³
Sofienbergparken,2024-03-18 12:00:00+00:00,53.0,0.79,13.0,µg/m³
Sofienbergparken,2024-03-18 13:00:00+00:00,56.0,1.7,12.0,µg/m³
Sofienbergparken,2024-03-18 14:00:00+00:00,57.0,1.9,12.0,µg/m³
Sofienbergparken,2024-03-18 15:00:00+00:00,58.0,3.1,12.0,µg/m³
Sofienbergparken,2024-03-18 19:00:00+00:00,39.0,4.3,28.0,µg/m³
Sofienbergparken,2024-03-18 20:00:00+00:00,42.0,6.4,21.0,µg/m³
Sofienbergparken,2024-03-18 22:00:00+00:00,36.0,4.1,24.0,µg/m³
Sofienbergparken,2024-03-18 23:00:00+00:00,45.0,4.4,18.0,µg/m³
Sofienbergparken,2024-03-19 00:00:00+00:00,51.0,4.0,10.0,µg/m³
Sofienbergparken,2024-03-19 01:00:00+00:00,51.0,4.2,8.5,µg/m³
Sofienbergparken,2024-03-19 02:00:00+00:00,45.0,5.2,11.0,µg/m³
Sofienbergparken,2024-03-19 03:00:00+00:00,43.0,6.2,10.0,µg/m³
Sofienbergparken,2024-03-19 04:00:00+00:00,38.0,6.2,12.0,µg/m³
Sofienbergparken,2024-03-19 05:00:00+00:00,48.0,5.5,9.2,µg/m³
Sofienbergparken,2024-03-19 06:00:00+00:00,49.0,3.1,8.4,µg/m³
Sofienbergparken,2024-03-19 07:00:00+00:00,47.0,0.13,11.0,µg/m³
Sofienbergparken,2024-03-19 08:00:00+00:00,49.0,-0.038,10.0,µg/m³
Sofienbergparken,2024-03-19 09:00:00+00:00,42.0,3.8,16.0,µg/m³
Sofienbergparken,2024-03-19 10:00:00+00:00,43.0,4.9,17.0,µg/m³
Sofienbergparken,2024-03-19 11:00:00+00:00,47.0,6.1,14.0,µg/m³
Sofienbergparken,2024-03-19 14:00:00+00:00,64.0,3.8,7.5,µg/m³
Sofienbergparken,2024-03-19 15:00:00+00:00,62.0,1.6,11.0,µg/m³
Sofienbergparken,2024-03-19 16:00:00+00:00,64.0,3.0,8.1,µg/m³
Sofienbergparken,2024-03-19 18:00:00+00:00,55.0,5.5,12.0,µg/m³
Sofienbergparken,2024-03-19 19:00:00+00:00,46.0,8.9,15.0,µg/m³
Sofienbergparken,2024-03-19 20:00:00+00:00,39.0,7.1,18.0,µg/m³
Sofienbergparken,2024-03-19 21:00:00+00:00,39.0,11.0,16.0,µg/m³
Sofienbergparken,2024-03-19 22:00:00+00:00,43.0,6.9,13.0,µg/m³
Sofienbergparken,2024-03-19 23:00:00+00:00,53.0,0.71,7.1,µg/m³
Sofienbergparken,2024-03-20 00:00:00+00:00,54.0,2.8,5.1,µg/m³
Sofienbergparken,2024-03-20 01:00:00+00:00,53.0,3.9,3.9,µg/m³
Sofienbergparken,2024-03-20 02:00:00+00:00,50.0,2.0,4.9,µg/m³
Sofienbergparken,2024-03-20 04:00:00+00:00,47.0,4.9,5.5,µg/m³
Sofienbergparken,2024-03-20 06:00:00+00:00,28.0,9.9,22.0,µg/m³
Sofienbergparken,2024-03-20 07:00:00+00:00,40.0,5.6,11.0,µg/m³
Sofienbergparken,2024-03-20 08:00:00+00:00,,3.8,10.0,µg/m³
Sofienbergparken,2024-03-20 10:00:00+00:00,,5.0,6.7,µg/m³
Sofienbergparken,2024-03-20 12:00:00+00:00,,7.6,7.6,µg/m³
Sofienbergparken,2024-03-20 13:00:00+00:00,42.0,6.4,15.0,µg/m³
Sofienbergparken,2024-03-20 14:00:00+00:00,39.0,6.7,18.0,µg/m³
Sofienbergparken,2024-03-20 15:00:00+00:00,38.0,5.0,20.0,µg/m³
Sofienbergparken,2024-03-20 17:00:00+00:00,44.0,4.2,14.0,µg/m³
Sofienbergparken,2024-03-20 18:00:00+00:00,42.0,5.1,14.0,µg/m³
Sofienbergparken,2024-03-20 21:00:00+00:00,37.0,6.9,14.0,µg/m³
Sofienbergparken,2024-03-20 22:00:00+00:00,32.0,13.0,14.0,µg/m³
Sofienbergparken,2024-03-22 03:00:00+00:00,74.0,2.8,2.6,µg/m³
Sofienbergparken,2024-03-22 04:00:00+00:00,71.0,3.3,1.8,µg/m³
Sofienbergparken,2024-03-22 05:00:00+00:00,68.0,1.3,2.6,µg/m³
Sofienbergparken,2024-03-22 06:00:00+00:00,67.0,1.5,3.3,µg/m³
Sofienbergparken,2024-03-22 07:00:00+00:00,64.0,1.3,4.9,µg/m³
Sofienbergparken,2024-03-22 09:00:00+00:00,63.0,1.8,6.5,µg/m³
Sofienbergparken,2024-03-22 10:00:00+00:00,57.0,1.7,12.0,µg/m³
Sofienbergparken,2024-03-22 11:00:00+00:00,64.0,2.1,8.5,µg/m³
Sofienbergparken,2024-03-22 12:00:00+00:00,73.0,5.1,4.9,µg/m³
Sofienbergparken,2024-03-22 14:00:00+00:00,79.0,1.2,6.5,µg/m³
Sofienbergparken,2024-03-22 15:00:00+00:00,83.0,4.9,5.0,µg/m³
Sofienbergparken,2024-03-22 16:00:00+00:00,84.0,4.4,3.7,µg/m³
Sofienbergparken,2024-03-22 17:00:00+00:00,86.0,3.9,3.3,µg/m³
Sofienbergparken,2024-03-22 18:00:00+00:00,83.0,1.9,4.8,µg/m³
Sofienbergparken,2024-03-22 19:00:00+00:00,83.0,4.0,6.1,µg/m³
Sofienbergparken,2024-03-22 20:00:00+00:00,84.0,6.1,4.4,µg/m³
Sofienbergparken,2024-03-22 21:00:00+00:00,83.0,8.2,3.9,µg/m³
Sofienbergparken,2024-03-22 22:00:00+00:00,80.0,5.8,3.7,µg/m³
Sofienbergparken,2024-03-22 23:00:00+00:00,75.0,5.8,7.6,µg/m³
Sofienbergparken,2024-03-23 00:00:00+00:00,77.0,3.7,2.9,µg/m³
Sofienbergparken,2024-03-23 01:00:00+00:00,75.0,2.5,4.1,µg/m³
Sofienbergparken,2024-03-23 02:00:00+00:00,74.0,4.2,4.9,µg/m³
Sofienbergparken,2024-03-23 03:00:00+00:00,74.0,0.76,3.5,µg/m³
Sofienbergparken,2024-03-23 04:00:00+00:00,74.0,3.8,3.3,µg/m³
Sofienbergparken,2024-03-23 05:00:00+00:00,72.0,4.2,2.9,µg/m³
Sofienbergparken,2024-03-23 06:00:00+00:00,70.0,3.9,3.0,µg/m³
Sofienbergparken,2024-03-23 07:00:00+00:00,71.0,2.3,3.2,µg/m³
Sofienbergparken,2024-03-23 08:00:00+00:00,71.0,8.6,3.3,µg/m³
Sofienbergparken,2024-03-23 09:00:00+00:00,73.0,6.4,3.2,µg/m³
Sofienbergparken,2024-03-23 10:00:00+00:00,77.0,5.0,3.1,µg/m³
Sofienbergparken,2024-03-23 11:00:00+00:00,79.0,6.0,2.5,µg/m³
Sofienbergparken,2024-03-23 12:00:00+00:00,75.0,3.4,4.6,µg/m³
Sofienbergparken,2024-03-23 13:00:00+00:00,77.0,6.2,3.4,µg/m³
Sofienbergparken,2024-03-23 15:00:00+00:00,81.0,8.0,3.0,µg/m³
Sofienbergparken,2024-03-23 16:00:00+00:00,80.0,9.9,4.2,µg/m³
Sofienbergparken,2024-03-23 17:00:00+00:00,78.0,5.5,4.3,µg/m³
Sofienbergparken,2024-03-23 18:00:00+00:00,75.0,4.0,5.8,µg/m³
Sofienbergparken,2024-03-23 19:00:00+00:00,75.0,5.1,6.3,µg/m³
Sofienbergparken,2024-03-23 20:00:00+00:00,75.0,3.4,5.0,µg/m³
Sofienbergparken,2024-03-23 21:00:00+00:00,74.0,5.4,4.5,µg/m³
Sofienbergparken,2024-03-23 22:00:00+00:00,73.0,5.4,4.7,µg/m³
Sofienbergparken,2024-03-23 23:00:00+00:00,69.0,1.6,4.4,µg/m³
Sofienbergparken,2024-03-24 00:00:00+00:00,66.0,1.2,4.9,µg/m³
Sofienbergparken,2024-03-24 01:00:00+00:00,64.0,3.8,4.6,µg/m³
Sofienbergparken,2024-03-24 02:00:00+00:00,57.0,3.5,6.4,µg/m³
Sofienbergparken,2024-03-24 03:00:00+00:00,51.0,3.8,6.8,µg/m³
Sofienbergparken,2024-03-24 04:00:00+00:00,56.0,5.1,4.1,µg/m³
Sofienbergparken,2024-03-24 05:00:00+00:00,60.0,1.6,2.8,µg/m³
Sofienbergparken,2024-03-24 06:00:00+00:00,60.0,-1.2,1.7,µg/m³
Sofienbergparken,2024-03-24 07:00:00+00:00,55.0,-1.6,2.0,µg/m³
Sofienbergparken,2024-03-24 08:00:00+00:00,51.0,3.4,1.2,µg/m³
Sofienbergparken,2024-03-24 09:00:00+00:00,52.0,1.5,2.1,µg/m³
Sofienbergparken,2024-03-24 10:00:00+00:00,58.0,-0.62,1.6,µg/m³
Sofienbergparken,2024-03-24 11:00:00+00:00,65.0,-0.47,1.8,µg/m³
Sofienbergparken,2024-03-24 12:00:00+00:00,66.0,3.9,2.1,µg/m³
Sofienbergparken,2024-03-24 13:00:00+00:00,61.0,1.3,3.0,µg/m³
Sofienbergparken,2024-03-24 14:00:00+00:00,,1.4,,µg/m³
Sofienbergparken,2024-03-24 15:00:00+00:00,66.0,-0.57,4.5,µg/m³
Sofienbergparken,2024-03-24 16:00:00+00:00,63.0,-1.8,5.3,µg/m³
Sofienbergparken,2024-03-24 17:00:00+00:00,67.0,0.25,7.3,µg/m³
Sofienbergparken,2024-03-24 18:00:00+00:00,58.0,1.8,12.0,µg/m³
Sofienbergparken,2024-03-24 19:00:00+00:00,57.0,4.6,6.4,µg/m³
Sofienbergparken,2024-03-24 20:00:00+00:00,54.0,2.5,8.7,µg/m³
Sofienbergparken,2024-03-24 21:00:00+00:00,49.0,2.3,8.2,µg/m³
Sofienbergparken,2024-03-24 22:00:00+00:00,54.0,2.4,3.9,µg/m³
Sofienbergparken,2024-03-24 23:00:00+00:00,61.0,-0.15,1.4,µg/m³
Sofienbergparken,2024-03-25 00:00:00+00:00,62.0,-1.9,1.1,µg/m³
Sofienbergparken,2024-03-25 01:00:00+00:00,68.0,-0.33,0.46,µg/m³
Sofienbergparken,2024-03-25 02:00:00+00:00,73.0,0.98,0.34,µg/m³
Sofienbergparken,2024-03-25 03:00:00+00:00,74.0,2.8,0.5,µg/m³
Sofienbergparken,2024-03-25 04:00:00+00:00,73.0,-1.6,0.78,µg/m³
Sofienbergparken,2024-03-25 05:00:00+00:00,71.0,0.57,0.59,µg/m³
Sofienbergparken,2024-03-25 06:00:00+00:00,69.0,2.5,2.6,µg/m³
Sofienbergparken,2024-03-25 07:00:00+00:00,67.0,2.3,6.3,µg/m³
Sofienbergparken,2024-03-25 08:00:00+00:00,66.0,1.5,5.8,µg/m³
Sofienbergparken,2024-03-25 09:00:00+00:00,67.0,-2.0,7.1,µg/m³
Sofienbergparken,2024-03-25 10:00:00+00:00,67.0,3.4,7.1,µg/m³
Sofienbergparken,2024-03-25 11:00:00+00:00,66.0,3.4,6.5,µg/m³
Sofienbergparken,2024-03-25 12:00:00+00:00,67.0,6.4,5.0,µg/m³
Sofienbergparken,2024-03-25 13:00:00+00:00,67.0,2.1,6.5,µg/m³
Sofienbergparken,2024-03-25 14:00:00+00:00,64.0,1.6,6.2,µg/m³
Sofienbergparken,2024-03-25 15:00:00+00:00,62.0,-0.34,8.2,µg/m³
Sofienbergparken,2024-03-25 16:00:00+00:00,65.0,-0.02,6.9,µg/m³
Sofienbergparken,2024-03-25 17:00:00+00:00,63.0,-0.95,7.4,µg/m³
Sofienbergparken,2024-03-25 18:00:00+00:00,62.0,0.12,9.1,µg/m³
Sofienbergparken,2024-03-25 19:00:00+00:00,59.0,3.6,9.1,µg/m³
Sofienbergparken,2024-03-25 20:00:00+00:00,63.0,4.0,6.2,µg/m³
Sofienbergparken,2024-03-25 21:00:00+00:00,66.0,2.7,4.1,µg/m³
Sofienbergparken,2024-03-25 22:00:00+00:00,64.0,3.5,4.2,µg/m³
Sofienbergparken,2024-03-25 23:00:00+00:00,64.0,2.0,3.0,µg/m³
Sofienbergparken,2024-03-26 01:00:00+00:00,59.0,1.5,2.7,µg/m³
Sofienbergparken,2024-03-26 02:00:00+00:00,57.0,0.76,3.3,µg/m³
Sofienbergparken,2024-03-26 03:00:00+00:00,54.0,1.9,4.2,µg/m³
Sofienbergparken,2024-03-26 04:00:00+00:00,55.0,-4.0,1.5,µg/m³
Sofienbergparken,2024-03-26 05:00:00+00:00,53.0,0.61,1.5,µg/m³
Sofienbergparken,2024-03-26 06:00:00+00:00,47.0,-1.3,5.3,µg/m³
Sofienbergparken,2024-03-26 07:00:00+00:00,41.0,-1.1,17.0,µg/m³
Sofienbergparken,2024-03-26 08:00:00+00:00,43.0,2.6,16.0,µg/m³
Sofienbergparken,2024-03-26 10:00:00+00:00,49.0,,11.0,µg/m³
Sofienbergparken,2024-03-26 11:00:00+00:00,45.0,4.3,11.0,µg/m³
Sofienbergparken,2024-03-26 12:00:00+00:00,45.0,4.3,11.0,µg/m³
Sofienbergparken,2024-03-26 13:00:00+00:00,40.0,2.3,15.0,µg/m³
Sofienbergparken,2024-03-26 14:00:00+00:00,46.0,1.3,10.0,µg/m³
Sofienbergparken,2024-03-26 15:00:00+00:00,40.0,1.6,18.0,µg/m³
Sofienbergparken,2024-03-26 16:00:00+00:00,42.0,-0.45,17.0,µg/m³
Sofienbergparken,2024-03-26 17:00:00+00:00,42.0,3.9,17.0,µg/m³
Sofienbergparken,2024-03-26 18:00:00+00:00,44.0,3.9,16.0,µg/m³
Sofienbergparken,2024-03-26 19:00:00+00:00,42.0,6.8,20.0,µg/m³
Sofienbergparken,2024-03-26 20:00:00+00:00,37.0,3.2,19.0,µg/m³
Sofienbergparken,2024-03-26 21:00:00+00:00,35.0,1.4,17.0,µg/m³
Sofienbergparken,2024-03-26 22:00:00+00:00,43.0,1.8,11.0,µg/m³
Sofienbergparken,2024-03-26 23:00:00+00:00,47.0,4.2,9.0,µg/m³
Sofienbergparken,2024-03-27 00:00:00+00:00,52.0,6.1,9.1,µg/m³
Sofienbergparken,2024-03-27 01:00:00+00:00,54.0,1.5,7.8,µg/m³
Sofienbergparken,2024-03-27 02:00:00+00:00,54.0,-1.7,6.4,µg/m³
Sofienbergparken,2024-03-27 03:00:00+00:00,57.0,1.3,2.2,µg/m³
Sofienbergparken,2024-03-27 04:00:00+00:00,57.0,1.0,1.7,µg/m³
Sofienbergparken,2024-03-27 05:00:00+00:00,55.0,2.3,1.7,µg/m³
Sofienbergparken,2024-03-27 06:00:00+00:00,54.0,6.0,2.9,µg/m³
Sofienbergparken,2024-03-27 07:00:00+00:00,53.0,7.1,4.6,µg/m³
Sofienbergparken,2024-03-27 08:00:00+00:00,49.0,7.3,7.9,µg/m³
Sofienbergparken,2024-03-27 09:00:00+00:00,47.0,6.1,7.3,µg/m³
Sofienbergparken,2024-03-27 10:00:00+00:00,47.0,6.3,4.9,µg/m³
Sofienbergparken,2024-03-27 11:00:00+00:00,-1.0,10.0,8.5,µg/m³
Sofienbergparken,2024-03-27 12:00:00+00:00,-1.0,7.3,7.4,µg/m³
Sofienbergparken,2024-03-27 13:00:00+00:00,-1.0,9.1,7.2,µg/m³
Sofienbergparken,2024-03-27 14:00:00+00:00,-1.0,8.7,7.4,µg/m³
Sofienbergparken,2024-03-27 15:00:00+00:00,-1.0,11.0,8.3,µg/m³
Sofienbergparken,2024-03-27 16:00:00+00:00,-1.0,9.6,11.0,µg/m³
Sofienbergparken,2024-03-27 17:00:00+00:00,-1.0,9.8,9.7,µg/m³
Sofienbergparken,2024-03-27 18:00:00+00:00,-1.0,11.0,8.4,µg/m³
Sofienbergparken,2024-03-27 19:00:00+00:00,-1.0,12.0,6.2,µg/m³
Sofienbergparken,2024-03-27 20:00:00+00:00,-1.0,7.4,6.8,µg/m³
Sofienbergparken,2024-03-27 21:00:00+00:00,-1.0,13.0,6.0,µg/m³
Sofienbergparken,2024-03-27 22:00:00+00:00,-1.0,6.7,4.9,µg/m³
Sofienbergparken,2024-03-27 23:00:00+00:00,-1.0,10.0,6.1,µg/m³
Sofienbergparken,2024-03-28 00:00:00+00:00,-1.0,10.0,3.5,µg/m³
Sofienbergparken,2024-03-28 01:00:00+00:00,-1.0,9.4,3.1,µg/m³
Sofienbergparken,2024-03-28 02:00:00+00:00,-1.0,9.1,3.2,µg/m³
Sofienbergparken,2024-03-28 03:00:00+00:00,-1.0,8.9,2.4,µg/m³
Sofienbergparken,2024-03-28 04:00:00+00:00,-1.0,8.6,2.0,µg/m³
Sofienbergparken,2024-03-28 05:00:00+00:00,-1.0,9.6,1.7,µg/m³
Sofienbergparken,2024-03-28 06:00:00+00:00,-1.0,11.0,1.9,µg/m³
Sofienbergparken,2024-03-28 07:00:00+00:00,-1.0,9.0,2.8,µg/m³
Sofienbergparken,2024-03-28 08:00:00+00:00,-1.0,10.0,3.0,µg/m³
Sofienbergparken,2024-03-28 09:00:00+00:00,-1.0,13.0,2.9,µg/m³
Sofienbergparken,2024-03-28 10:00:00+00:00,-1.0,9.7,3.0,µg/m³
Sofienbergparken,2024-03-28 11:00:00+00:00,-1.0,13.0,3.4,µg/m³
Sofienbergparken,2024-03-28 12:00:00+00:00,-1.0,6.9,3.1,µg/m³
Sofienbergparken,2024-03-28 13:00:00+00:00,-1.0,6.6,4.4,µg/m³
Sofienbergparken,2024-03-28 14:00:00+00:00,-1.0,8.8,5.5,µg/m³
Sofienbergparken,2024-03-28 15:00:00+00:00,-1.0,10.0,5.8,µg/m³
Sofienbergparken,2024-03-28 16:00:00+00:00,-1.0,4.7,3.8,µg/m³
Sofienbergparken,2024-03-28 17:00:00+00:00,-1.0,9.1,4.1,µg/m³
Sofienbergparken,2024-03-28 18:00:00+00:00,-1.0,13.0,4.4,µg/m³
Sofienbergparken,2024-03-28 19:00:00+00:00,64.0,7.4,3.9,µg/m³
Sofienbergparken,2024-03-28 20:00:00+00:00,61.0,8.6,4.5,µg/m³
Sofienbergparken,2024-03-28 21:00:00+00:00,60.0,5.8,4.5,µg/m³
Sofienbergparken,2024-03-28 22:00:00+00:00,59.0,3.6,4.6,µg/m³
Sofienbergparken,2024-03-28 23:00:00+00:00,59.0,4.1,4.1,µg/m³
Sofienbergparken,2024-03-29 00:00:00+00:00,56.0,4.8,4.4,µg/m³
Sofienbergparken,2024-03-29 01:00:00+00:00,56.0,6.1,2.5,µg/m³
Sofienbergparken,2024-03-29 02:00:00+00:00,52.0,4.3,2.8,µg/m³
Sofienbergparken,2024-03-29 03:00:00+00:00,47.0,-0.11,5.1,µg/m³
Sofienbergparken,2024-03-29 04:00:00+00:00,49.0,3.8,4.3,µg/m³
Sofienbergparken,2024-03-29 05:00:00+00:00,52.0,2.9,2.8,µg/m³
Sofienbergparken,2024-03-29 06:00:00+00:00,50.0,1.6,3.1,µg/m³
Sofienbergparken,2024-03-29 07:00:00+00:00,47.0,-0.45,5.1,µg/m³
Sofienbergparken,2024-03-29 08:00:00+00:00,44.0,7.0,4.0,µg/m³
Sofienbergparken,2024-03-29 09:00:00+00:00,46.0,4.9,3.3,µg/m³
Sofienbergparken,2024-03-29 10:00:00+00:00,52.0,3.1,6.6,µg/m³
Sofienbergparken,2024-03-29 11:00:00+00:00,63.0,4.8,4.4,µg/m³
Sofienbergparken,2024-03-29 12:00:00+00:00,77.0,2.8,4.3,µg/m³
Sofienbergparken,2024-03-29 13:00:00+00:00,68.0,4.6,7.5,µg/m³
Sofienbergparken,2024-03-29 14:00:00+00:00,64.0,5.9,7.9,µg/m³
Sofienbergparken,2024-03-29 15:00:00+00:00,63.0,12.0,7.9,µg/m³
Sofienbergparken,2024-03-29 16:00:00+00:00,63.0,4.9,8.6,µg/m³
Sofienbergparken,2024-03-29 17:00:00+00:00,58.0,9.4,9.6,µg/m³
Sofienbergparken,2024-03-29 18:00:00+00:00,58.0,8.6,12.0,µg/m³
Sofienbergparken,2024-03-29 19:00:00+00:00,62.0,8.5,11.0,µg/m³
Sofienbergparken,2024-03-29 20:00:00+00:00,66.0,8.0,9.8,µg/m³
Sofienbergparken,2024-03-29 21:00:00+00:00,69.0,4.9,8.9,µg/m³
Sofienbergparken,2024-03-29 22:00:00+00:00,68.0,7.5,10.0,µg/m³
Sofienbergparken,2024-03-29 23:00:00+00:00,69.0,6.1,11.0,µg/m³
Sofienbergparken,2024-03-30 00:00:00+00:00,72.0,1.7,6.4,µg/m³
Sofienbergparken,2024-04-01 01:00:00+00:00,24.0,2.6,4.6,µg/m³
Sofienbergparken,2024-04-01 02:00:00+00:00,25.0,4.0,3.5,µg/m³
Sofienbergparken,2024-04-01 03:00:00+00:00,23.0,1.6,5.8,µg/m³
Sofienbergparken,2024-04-01 04:00:00+00:00,38.0,4.5,3.6,µg/m³
Sofienbergparken,2024-04-01 05:00:00+00:00,43.0,0.98,3.0,µg/m³
Sofienbergparken,2024-04-01 06:00:00+00:00,40.0,4.2,4.3,µg/m³
Sofienbergparken,2024-04-01 07:00:00+00:00,33.0,1.3,9.3,µg/m³
Sofienbergparken,2024-04-01 08:00:00+00:00,42.0,1.7,6.9,µg/m³
Sofienbergparken,2024-04-01 09:00:00+00:00,69.0,0.74,2.7,µg/m³
Sofienbergparken,2024-04-01 10:00:00+00:00,80.0,1.5,1.5,µg/m³
Sofienbergparken,2024-04-01 11:00:00+00:00,81.0,-1.4,2.0,µg/m³
Sofienbergparken,2024-04-01 12:00:00+00:00,79.0,6.8,2.2,µg/m³
Sofienbergparken,2024-04-01 13:00:00+00:00,78.0,0.14,2.1,µg/m³
Sofienbergparken,2024-04-01 14:00:00+00:00,75.0,0.27,2.6,µg/m³
Sofienbergparken,2024-04-01 15:00:00+00:00,74.0,5.7,3.4,µg/m³
Sofienbergparken,2024-04-01 16:00:00+00:00,75.0,2.9,3.7,µg/m³
Sofienbergparken,2024-04-01 17:00:00+00:00,75.0,6.1,4.4,µg/m³
Sofienbergparken,2024-04-01 18:00:00+00:00,72.0,-0.86,5.7,µg/m³
Sofienbergparken,2024-04-01 19:00:00+00:00,71.0,1.2,6.0,µg/m³
Sofienbergparken,2024-04-01 20:00:00+00:00,70.0,-0.26,5.8,µg/m³
Sofienbergparken,2024-04-01 21:00:00+00:00,69.0,0.89,4.5,µg/m³
Sofienbergparken,2024-04-01 22:00:00+00:00,69.0,4.8,3.3,µg/m³
Sofienbergparken,2024-04-01 23:00:00+00:00,65.0,-2.2,2.0,µg/m³
Sofienbergparken,2024-04-02 00:00:00+00:00,61.0,-2.8,1.1,µg/m³
Sofienbergparken,2024-04-02 01:00:00+00:00,64.0,1.5,0.88,µg/m³
Sofienbergparken,2024-04-02 02:00:00+00:00,68.0,-0.35,0.76,µg/m³
Sofienbergparken,2024-04-02 03:00:00+00:00,71.0,1.7,0.54,µg/m³
Sofienbergparken,2024-04-02 04:00:00+00:00,71.0,3.2,0.81,µg/m³
Sofienbergparken,2024-04-02 05:00:00+00:00,70.0,2.6,2.3,µg/m³
Sofienbergparken,2024-04-02 06:00:00+00:00,67.0,3.0,4.4,µg/m³
Sofienbergparken,2024-04-02 07:00:00+00:00,66.0,2.5,5.2,µg/m³
Sofienbergparken,2024-04-02 08:00:00+00:00,68.0,6.1,4.9,µg/m³
Sofienbergparken,2024-04-02 09:00:00+00:00,71.0,0.76,4.1,µg/m³
Sofienbergparken,2024-04-02 10:00:00+00:00,72.0,0.17,4.3,µg/m³
Sofienbergparken,2024-04-02 11:00:00+00:00,73.0,1.7,3.9,µg/m³
Sofienbergparken,2024-04-02 12:00:00+00:00,76.0,-1.2,3.3,µg/m³
Sofienbergparken,2024-04-02 13:00:00+00:00,78.0,-1.1,2.5,µg/m³
Sofienbergparken,2024-04-02 14:00:00+00:00,78.0,1.7,2.7,µg/m³
Sofienbergparken,2024-04-02 15:00:00+00:00,77.0,-0.18,3.4,µg/m³
Sofienbergparken,2024-04-02 16:00:00+00:00,79.0,-0.89,3.1,µg/m³
Sofienbergparken,2024-04-02 17:00:00+00:00,77.0,1.8,4.3,µg/m³
Sofienbergparken,2024-04-02 18:00:00+00:00,76.0,2.4,3.9,µg/m³
Sofienbergparken,2024-04-02 19:00:00+00:00,76.0,7.7,3.7,µg/m³
Sofienbergparken,2024-04-02 20:00:00+00:00,73.0,4.1,4.5,µg/m³
Sofienbergparken,2024-04-02 21:00:00+00:00,76.0,2.9,3.2,µg/m³
Sofienbergparken,2024-04-02 22:00:00+00:00,79.0,3.8,2.0,µg/m³
Sofienbergparken,2024-04-02 23:00:00+00:00,82.0,1.7,1.0,µg/m³
Sofienbergparken,2024-04-03 00:00:00+00:00,81.0,5.2,1.1,µg/m³
Sofienbergparken,2024-04-03 01:00:00+00:00,81.0,3.4,1.2,µg/m³
Sofienbergparken,2024-04-03 02:00:00+00:00,79.0,0.71,1.0,µg/m³
Sofienbergparken,2024-04-03 03:00:00+00:00,78.0,6.2,0.57,µg/m³
Sofienbergparken,2024-04-03 04:00:00+00:00,77.0,-0.61,0.74,µg/m³
Sofienbergparken,2024-04-03 05:00:00+00:00,73.0,2.1,2.4,µg/m³
Sofienbergparken,2024-04-03 06:00:00+00:00,69.0,4.7,4.9,µg/m³
Sofienbergparken,2024-04-03 07:00:00+00:00,68.0,5.0,6.0,µg/m³
Sofienbergparken,2024-04-03 08:00:00+00:00,68.0,-2.2,5.1,µg/m³
Sofienbergparken,2024-04-03 09:00:00+00:00,68.0,-3.2,4.3,µg/m³
Sofienbergparken,2024-04-03 10:00:00+00:00,69.0,3.5,3.2,µg/m³
Sofienbergparken,2024-04-03 11:00:00+00:00,68.0,2.3,3.3,µg/m³
Sofienbergparken,2024-04-03 12:00:00+00:00,69.0,4.4,3.4,µg/m³
Sofienbergparken,2024-04-03 13:00:00+00:00,72.0,3.6,2.8,µg/m³
Sofienbergparken,2024-04-03 14:00:00+00:00,73.0,0.87,2.9,µg/m³
Sofienbergparken,2024-04-03 15:00:00+00:00,71.0,1.7,3.1,µg/m³
Sofienbergparken,2024-04-03 16:00:00+00:00,68.0,-0.019,3.4,µg/m³
Sofienbergparken,2024-04-03 17:00:00+00:00,66.0,5.4,4.8,µg/m³
Sofienbergparken,2024-04-03 18:00:00+00:00,62.0,2.4,7.2,µg/m³
Sofienbergparken,2024-04-03 19:00:00+00:00,63.0,2.0,5.2,µg/m³
Sofienbergparken,2024-04-03 20:00:00+00:00,60.0,4.4,6.4,µg/m³
Sofienbergparken,2024-04-03 21:00:00+00:00,56.0,3.2,8.9,µg/m³
Sofienbergparken,2024-04-03 22:00:00+00:00,54.0,1.7,10.0,µg/m³
