location_name,datetimeUtc,pm25,O3,unit,AQI_O3,AQI_PM25,AQI,Co,No2,AQI_NO2,AQI_CO
Los Angeles - N. Mai,2024-03-08 16:00:00+00:00,9.0,7.852760736196319,µg/m³,3.0,38.0,38.0,801.922290388548,39.5139263803681,37.0,8.0
Los Angeles - N. Mai,2024-03-08 17:00:00+00:00,10.0,29.4478527607362,µg/m³,13.0,42.0,42.0,458.241308793456,26.342617586912063,25.0,5.0
Los Angeles - N. Mai,2024-03-08 18:00:00+00:00,9.5,58.8957055214724,µg/m³,25.0,40.0,40.0,229.120654396728,10.160723926380369,10.0,2.0
Los Angeles - N. Mai,2024-03-08 19:00:00+00:00,7.6,56.932515337423325,µg/m³,25.0,32.0,32.0,229.120654396728,20.697770961145192,20.0,2.0
Los Angeles - N. Mai,2024-03-08 20:00:00+00:00,8.5,58.8957055214724,µg/m³,25.0,35.0,35.0,343.680981595092,26.342617586912063,25.0,3.0
Los Angeles - N. Mai,2024-03-08 21:00:00+00:00,7.8,70.67484662576686,µg/m³,31.0,32.0,32.0,343.680981595092,18.627993865030675,18.0,3.0
Los Angeles - N. Mai,2024-03-08 22:00:00+00:00,8.1,78.52760736196319,µg/m³,34.0,34.0,34.0,229.120654396728,12.983147239263802,12.0,2.0
Los Angeles - N. Mai,2024-03-08 23:00:00+00:00,12.0,82.45398773006136,µg/m³,36.0,50.0,50.0,229.120654396728,12.794985685071577,12.0,2.0
Los Angeles - N. Mai,2024-03-09 00:00:00+00:00,13.0,84.41717791411043,µg/m³,37.0,53.0,53.0,343.680981595092,12.04233946830266,11.0,3.0
Los Angeles - N. Mai,2024-03-09 01:00:00+00:00,10.0,82.45398773006136,µg/m³,36.0,42.0,42.0,343.680981595092,12.606824130879346,12.0,3.0
Los Angeles - N. Mai,2024-03-09 02:00:00+00:00,7.1,76.56441717791411,µg/m³,33.0,30.0,33.0,343.680981595092,13.547631901840491,13.0,3.0
Los Angeles - N. Mai,2024-03-09 03:00:00+00:00,9.2,74.60122699386503,µg/m³,32.0,38.0,38.0,343.680981595092,15.61740899795501,15.0,3.0
Los Angeles - N. Mai,2024-03-09 04:00:00+00:00,9.5,49.079754601227,µg/m³,21.0,40.0,40.0,458.241308793456,31.987464212678937,30.0,5.0
Los Angeles - N. Mai,2024-03-09 05:00:00+00:00,8.8,35.33742331288343,µg/m³,15.0,37.0,37.0,572.80163599182,39.5139263803681,37.0,6.0
Los Angeles - N. Mai,2024-03-09 07:00:00+00:00,12.0,5.889570552147241,µg/m³,3.0,50.0,50.0,801.922290388548,52.68523517382413,50.0,8.0
Los Angeles - N. Mai,2024-03-09 08:00:00+00:00,15.0,0.0,µg/m³,0.0,57.0,57.0,1031.0429447852762,52.68523517382413,50.0,10.0
Los Angeles - N. Mai,2024-03-09 09:00:00+00:00,19.0,0.0,µg/m³,0.0,66.0,66.0,916.482617586912,47.04038854805727,44.0,9.0
Los Angeles - N. Mai,2024-03-09 10:00:00+00:00,12.0,1.96319018404908,µg/m³,1.0,50.0,50.0,801.922290388548,45.158773006134965,43.0,8.0
Los Angeles - N. Mai,2024-03-09 11:00:00+00:00,15.0,0.0,µg/m³,0.0,57.0,57.0,801.922290388548,43.277157464212685,41.0,8.0
Los Angeles - N. Mai,2024-03-09 12:00:00+00:00,13.0,3.92638036809816,µg/m³,2.0,53.0,53.0,572.80163599182,45.158773006134965,43.0,6.0
Los Angeles - N. Mai,2024-03-09 13:00:00+00:00,11.0,1.96319018404908,µg/m³,1.0,46.0,50.0,572.80163599182,52.68523517382413,50.0,6.0
Los Angeles - N. Mai,2024-03-09 14:00:00+00:00,10.0,1.96319018404908,µg/m³,1.0,42.0,50.0,687.361963190184,52.68523517382413,50.0,7.0
Los Angeles - N. Mai,2024-03-09 15:00:00+00:00,8.8,3.92638036809816,µg/m³,2.0,37.0,48.0,687.361963190184,50.80361963190183,48.0,7.0
Los Angeles - N. Mai,2024-03-09 16:00:00+00:00,11.0,9.8159509202454,µg/m³,4.0,46.0,46.0,572.80163599182,47.04038854805727,44.0,6.0
Los Angeles - N. Mai,2024-03-09 17:00:00+00:00,9.3,23.558282208588963,µg/m³,10.0,39.0,39.0,572.80163599182,37.63231083844581,36.0,6.0
Los Angeles - N. Mai,2024-03-09 18:00:00+00:00,6.4,54.96932515337424,µg/m³,24.0,27.0,27.0,229.120654396728,16.558216768916154,16.0,2.0
Los Angeles - N. Mai,2024-03-09 19:00:00+00:00,8.3,70.67484662576686,µg/m³,31.0,35.0,35.0,229.120654396728,13.359470347648262,13.0,2.0
Los Angeles - N. Mai,2024-03-09 20:00:00+00:00,6.7,78.52760736196319,µg/m³,34.0,28.0,34.0,229.120654396728,15.61740899795501,15.0,2.0
Los Angeles - N. Mai,2024-03-09 21:00:00+00:00,7.6,86.38036809815951,µg/m³,37.0,32.0,37.0,343.680981595092,18.816155419222905,18.0,3.0
Los Angeles - N. Mai,2024-03-09 22:00:00+00:00,10.0,78.52760736196319,µg/m³,34.0,42.0,42.0,343.680981595092,33.86907975460122,32.0,3.0
Los Angeles - N. Mai,2024-03-09 23:00:00+00:00,9.3,82.45398773006136,µg/m³,36.0,39.0,39.0,343.680981595092,30.105848670756647,28.0,3.0
Los Angeles - N. Mai,2024-03-10 00:00:00+00:00,8.5,92.26993865030676,µg/m³,40.0,35.0,40.0,343.680981595092,18.816155419222905,18.0,3.0
Los Angeles - N. Mai,2024-03-10 01:00:00+00:00,7.8,92.26993865030676,µg/m³,40.0,32.0,40.0,343.680981595092,13.73579345603272,13.0,3.0
Los Angeles - N. Mai,2024-03-10 02:00:00+00:00,7.6,92.26993865030676,µg/m³,40.0,32.0,40.0,343.680981595092,14.112116564417178,13.0,3.0
Los Angeles - N. Mai,2024-03-10 03:00:00+00:00,7.1,58.8957055214724,µg/m³,25.0,30.0,30.0,229.120654396728,12.606824130879346,12.0,2.0
Los Angeles - N. Mai,2024-03-10 04:00:00+00:00,5.9,56.932515337423325,µg/m³,25.0,25.0,25.0,343.680981595092,16.181893660531696,15.0,3.0
Los Angeles - N. Mai,2024-03-10 05:00:00+00:00,12.0,31.41104294478528,µg/m³,14.0,50.0,50.0,572.80163599182,28.22423312883436,27.0,6.0
Los Angeles - N. Mai,2024-03-10 06:00:00+00:00,10.0,9.8159509202454,µg/m³,4.0,42.0,42.0,687.361963190184,41.395541922290384,39.0,7.0
Los Angeles - N. Mai,2024-03-10 07:00:00+00:00,13.0,1.96319018404908,µg/m³,1.0,53.0,53.0,801.922290388548,45.158773006134965,43.0,8.0
Los Angeles - N. Mai,2024-03-10 08:00:00+00:00,15.0,1.96319018404908,µg/m³,1.0,57.0,57.0,916.482617586912,43.277157464212685,41.0,9.0
Los Angeles - N. Mai,2024-03-10 09:00:00+00:00,15.0,1.96319018404908,µg/m³,1.0,57.0,57.0,801.922290388548,43.277157464212685,41.0,8.0
Los Angeles - N. Mai,2024-03-10 10:00:00+00:00,13.0,0.0,µg/m³,0.0,53.0,53.0,801.922290388548,45.158773006134965,43.0,8.0
Los Angeles - N. Mai,2024-03-10 11:00:00+00:00,10.0,0.0,µg/m³,0.0,42.0,43.0,687.361963190184,45.158773006134965,43.0,7.0
Los Angeles - N. Mai,2024-03-10 12:00:00+00:00,9.0,1.96319018404908,µg/m³,1.0,38.0,43.0,687.361963190184,45.158773006134965,43.0,7.0
Los Angeles - N. Mai,2024-03-10 13:00:00+00:00,10.0,1.96319018404908,µg/m³,1.0,42.0,43.0,687.361963190184,45.158773006134965,43.0,7.0
Los Angeles - N. Mai,2024-03-10 14:00:00+00:00,12.0,1.96319018404908,µg/m³,1.0,50.0,50.0,572.80163599182,47.04038854805727,44.0,6.0
Los Angeles - N. Mai,2024-03-10 15:00:00+00:00,9.0,9.8159509202454,µg/m³,4.0,38.0,41.0,572.80163599182,43.277157464212685,41.0,6.0
Los Angeles - N. Mai,2024-03-10 16:00:00+00:00,9.2,27.48466257668712,µg/m³,12.0,38.0,38.0,572.80163599182,31.987464212678937,30.0,6.0
Los Angeles - N. Mai,2024-03-10 17:00:00+00:00,6.6,43.19018404907976,µg/m³,19.0,28.0,28.0,458.241308793456,24.461002044989776,23.0,5.0
Los Angeles - N. Mai,2024-03-10 18:00:00+00:00,9.2,62.82208588957055,µg/m³,27.0,38.0,38.0,343.680981595092,18.816155419222905,18.0,3.0
Los Angeles - N. Mai,2024-03-10 19:00:00+00:00,11.0,76.56441717791411,µg/m³,33.0,46.0,46.0,343.680981595092,18.439832310838444,17.0,3.0
Los Angeles - N. Mai,2024-03-10 20:00:00+00:00,11.0,80.49079754601227,µg/m³,35.0,46.0,46.0,343.680981595092,20.697770961145192,20.0,3.0
Los Angeles - N. Mai,2024-03-10 21:00:00+00:00,7.4,86.38036809815951,µg/m³,37.0,31.0,37.0,343.680981595092,16.181893660531696,15.0,3.0
Los Angeles - N. Mai,2024-03-10 22:00:00+00:00,4.2,88.34355828220859,µg/m³,38.0,18.0,38.0,229.120654396728,10.160723926380369,10.0,2.0
Los Angeles - N. Mai,2024-03-10 23:00:00+00:00,3.2,90.30674846625767,µg/m³,39.0,13.0,39.0,114.560327198364,8.279108384458077,8.0,1.0
Los Angeles - N. Mai,2024-03-11 00:00:00+00:00,4.2,90.30674846625767,µg/m³,39.0,18.0,39.0,229.120654396728,8.090946830265848,8.0,2.0
Los Angeles - N. Mai,2024-03-11 01:00:00+00:00,3.5,90.30674846625767,µg/m³,39.0,15.0,39.0,229.120654396728,6.585654396728017,6.0,2.0
Los Angeles - N. Mai,2024-03-11 02:00:00+00:00,1.5,90.30674846625767,µg/m³,39.0,6.0,39.0,229.120654396728,8.843593047034766,8.0,2.0
Los Angeles - N. Mai,2024-03-11 03:00:00+00:00,7.4,82.45398773006136,µg/m³,36.0,31.0,36.0,229.120654396728,10.725208588957054,10.0,2.0
Los Angeles - N. Mai,2024-03-11 04:00:00+00:00,6.7,64.78527607361963,µg/m³,28.0,28.0,28.0,229.120654396728,15.241085889570552,14.0,2.0
Los Angeles - N. Mai,2024-03-11 05:00:00+00:00,6.6,33.37423312883436,µg/m³,14.0,28.0,34.0,572.80163599182,35.75069529652352,34.0,6.0
Los Angeles - N. Mai,2024-03-11 07:00:00+00:00,7.4,3.92638036809816,µg/m³,2.0,31.0,52.0,687.361963190184,54.56685071574642,52.0,7.0
Los Angeles - N. Mai,2024-03-11 08:00:00+00:00,9.7,7.852760736196319,µg/m³,3.0,40.0,44.0,572.80163599182,47.04038854805727,44.0,6.0
Los Angeles - N. Mai,2024-03-11 09:00:00+00:00,10.0,11.779141104294482,µg/m³,5.0,42.0,42.0,458.241308793456,39.5139263803681,37.0,5.0
Los Angeles - N. Mai,2024-03-11 10:00:00+00:00,12.0,47.116564417177926,µg/m³,20.0,50.0,50.0,229.120654396728,18.816155419222905,18.0,2.0
Los Angeles - N. Mai,2024-03-11 11:00:00+00:00,8.5,54.96932515337424,µg/m³,24.0,35.0,35.0,229.120654396728,15.61740899795501,15.0,2.0
Los Angeles - N. Mai,2024-03-11 12:00:00+00:00,6.4,37.30061349693251,µg/m³,16.0,27.0,27.0,343.680981595092,22.57938650306748,21.0,3.0
Los Angeles - N. Mai,2024-03-11 13:00:00+00:00,7.6,21.59509202453988,µg/m³,9.0,32.0,32.0,343.680981595092,31.987464212678937,30.0,3.0
Los Angeles - N. Mai,2024-03-11 14:00:00+00:00,7.4,15.705521472392638,µg/m³,7.0,31.0,36.0,458.241308793456,37.63231083844581,36.0,5.0
Los Angeles - N. Mai,2024-03-11 15:00:00+00:00,8.8,7.852760736196319,µg/m³,3.0,37.0,43.0,572.80163599182,45.158773006134965,43.0,6.0
Los Angeles - N. Mai,2024-03-11 16:00:00+00:00,12.0,13.74233128834356,µg/m³,6.0,50.0,50.0,687.361963190184,47.04038854805727,44.0,7.0
Los Angeles - N. Mai,2024-03-11 17:00:00+00:00,8.1,33.37423312883436,µg/m³,14.0,34.0,34.0,458.241308793456,31.987464212678937,30.0,5.0
Los Angeles - N. Mai,2024-03-11 18:00:00+00:00,9.3,58.8957055214724,µg/m³,25.0,39.0,39.0,343.680981595092,17.68718609406953,17.0,3.0
Los Angeles - N. Mai,2024-03-11 19:00:00+00:00,12.0,58.8957055214724,µg/m³,25.0,50.0,50.0,343.680981595092,24.461002044989776,23.0,3.0
Los Angeles - N. Mai,2024-03-11 20:00:00+00:00,9.5,66.74846625766872,µg/m³,29.0,40.0,40.0,343.680981595092,22.57938650306748,21.0,3.0
Los Angeles - N. Mai,2024-03-11 21:00:00+00:00,8.5,72.63803680981594,µg/m³,31.0,35.0,35.0,343.680981595092,20.697770961145192,20.0,3.0
Los Angeles - N. Mai,2024-03-11 22:00:00+00:00,7.6,78.52760736196319,µg/m³,34.0,32.0,34.0,229.120654396728,15.80557055214724,15.0,2.0
Los Angeles - N. Mai,2024-03-11 23:00:00+00:00,7.8,82.45398773006136,µg/m³,36.0,32.0,36.0,114.560327198364,10.725208588957054,10.0,1.0
Los Angeles - N. Mai,2024-03-12 00:00:00+00:00,4.7,82.45398773006136,µg/m³,36.0,20.0,36.0,229.120654396728,7.150139059304704,7.0,2.0
Los Angeles - N. Mai,2024-03-12 01:00:00+00:00,2.5,88.34355828220859,µg/m³,38.0,10.0,38.0,229.120654396728,5.2685235173824125,5.0,2.0
Los Angeles - N. Mai,2024-03-12 02:00:00+00:00,5.4,82.45398773006136,µg/m³,36.0,23.0,36.0,229.120654396728,6.209331288343558,6.0,2.0
Los Angeles - N. Mai,2024-03-12 03:00:00+00:00,4.0,78.52760736196319,µg/m³,34.0,17.0,34.0,229.120654396728,6.585654396728017,6.0,2.0
Los Angeles - N. Mai,2024-03-12 04:00:00+00:00,5.2,74.60122699386503,µg/m³,32.0,22.0,32.0,229.120654396728,7.714623721881391,7.0,2.0
Los Angeles - N. Mai,2024-03-12 05:00:00+00:00,4.9,66.74846625766872,µg/m³,29.0,20.0,29.0,229.120654396728,11.28969325153374,11.0,2.0
Los Angeles - N. Mai,2024-03-12 06:00:00+00:00,4.0,39.2638036809816,µg/m³,17.0,17.0,27.0,343.680981595092,28.22423312883436,27.0,3.0
Los Angeles - N. Mai,2024-03-12 07:00:00+00:00,5.7,19.6319018404908,µg/m³,8.0,24.0,37.0,458.241308793456,39.5139263803681,37.0,5.0
Los Angeles - N. Mai,2024-03-12 08:00:00+00:00,2.7,9.8159509202454,µg/m³,4.0,11.0,43.0,572.80163599182,45.158773006134965,43.0,6.0
Los Angeles - N. Mai,2024-03-12 09:00:00+00:00,5.9,13.74233128834356,µg/m³,6.0,25.0,37.0,343.680981595092,39.5139263803681,37.0,3.0
Los Angeles - N. Mai,2024-03-12 10:00:00+00:00,5.5,17.668711656441715,µg/m³,8.0,23.0,34.0,343.680981595092,35.75069529652352,34.0,3.0
Los Angeles - N. Mai,2024-03-12 11:00:00+00:00,4.0,11.779141104294482,µg/m³,5.0,17.0,43.0,343.680981595092,45.158773006134965,43.0,3.0
Los Angeles - N. Mai,2024-03-12 12:00:00+00:00,6.6,19.6319018404908,µg/m³,8.0,28.0,30.0,343.680981595092,31.987464212678937,30.0,3.0
Los Angeles - N. Mai,2024-03-12 13:00:00+00:00,8.5,15.705521472392638,µg/m³,7.0,35.0,37.0,343.680981595092,39.5139263803681,37.0,3.0
Los Angeles - N. Mai,2024-03-12 14:00:00+00:00,6.9,9.8159509202454,µg/m³,4.0,29.0,46.0,458.241308793456,48.92200408997955,46.0,5.0
Los Angeles - N. Mai,2024-03-12 15:00:00+00:00,11.0,35.33742331288343,µg/m³,15.0,46.0,46.0,343.680981595092,41.395541922290384,39.0,3.0
Los Angeles - N. Mai,2024-03-12 16:00:00+00:00,9.0,37.30061349693251,µg/m³,16.0,38.0,38.0,343.680981595092,35.75069529652352,34.0,3.0
Los Angeles - N. Mai,2024-03-12 17:00:00+00:00,7.4,39.2638036809816,µg/m³,17.0,31.0,34.0,458.241308793456,35.75069529652352,34.0,5.0
Los Angeles - N. Mai,2024-03-12 18:00:00+00:00,11.0,60.85889570552148,µg/m³,26.0,46.0,46.0,343.680981595092,22.57938650306748,21.0,3.0
Los Angeles - N. Mai,2024-03-12 19:00:00+00:00,9.0,68.7116564417178,µg/m³,30.0,38.0,38.0,343.680981595092,20.697770961145192,20.0,3.0
Los Angeles - N. Mai,2024-03-12 20:00:00+00:00,6.7,70.67484662576686,µg/m³,31.0,28.0,31.0,229.120654396728,22.57938650306748,21.0,2.0
Los Angeles - N. Mai,2024-03-12 21:00:00+00:00,4.5,80.49079754601227,µg/m³,35.0,19.0,35.0,229.120654396728,8.467269938650306,8.0,2.0
Los Angeles - N. Mai,2024-03-12 22:00:00+00:00,4.0,82.45398773006136,µg/m³,36.0,17.0,36.0,229.120654396728,6.585654396728017,6.0,2.0
Los Angeles - N. Mai,2024-03-12 23:00:00+00:00,5.9,80.49079754601227,µg/m³,35.0,25.0,35.0,229.120654396728,6.0211697341513295,6.0,2.0
Los Angeles - N. Mai,2024-03-13 00:00:00+00:00,5.0,78.52760736196319,µg/m³,34.0,21.0,34.0,229.120654396728,6.585654396728017,6.0,2.0
Los Angeles - N. Mai,2024-03-13 01:00:00+00:00,3.7,78.52760736196319,µg/m³,34.0,15.0,34.0,229.120654396728,7.150139059304704,7.0,2.0
Los Angeles - N. Mai,2024-03-13 02:00:00+00:00,3.7,68.7116564417178,µg/m³,30.0,15.0,30.0,229.120654396728,10.725208588957054,10.0,2.0
Los Angeles - N. Mai,2024-03-13 03:00:00+00:00,6.4,66.74846625766872,µg/m³,29.0,27.0,29.0,229.120654396728,15.241085889570552,14.0,2.0
Los Angeles - N. Mai,2024-03-13 04:00:00+00:00,7.1,62.82208588957055,µg/m³,27.0,30.0,30.0,229.120654396728,10.537047034764823,10.0,2.0
Los Angeles - N. Mai,2024-03-13 05:00:00+00:00,6.6,60.85889570552148,µg/m³,26.0,28.0,28.0,229.120654396728,13.359470347648262,13.0,2.0
Los Angeles - N. Mai,2024-03-13 06:00:00+00:00,8.5,58.8957055214724,µg/m³,25.0,35.0,35.0,229.120654396728,17.31086298568507,16.0,2.0
Los Angeles - N. Mai,2024-03-13 07:00:00+00:00,6.9,53.00613496932515,µg/m³,23.0,29.0,29.0,229.120654396728,20.697770961145192,20.0,2.0
Los Angeles - N. Mai,2024-03-13 08:00:00+00:00,8.1,56.932515337423325,µg/m³,25.0,34.0,34.0,229.120654396728,16.181893660531696,15.0,2.0
Los Angeles - N. Mai,2024-03-13 09:00:00+00:00,5.7,47.116564417177926,µg/m³,20.0,24.0,24.0,229.120654396728,24.461002044989776,23.0,2.0
Los Angeles - N. Mai,2024-03-13 10:00:00+00:00,3.3,39.2638036809816,µg/m³,17.0,14.0,20.0,343.680981595092,20.697770961145192,20.0,3.0
Los Angeles - N. Mai,2024-03-13 11:00:00+00:00,6.2,23.558282208588963,µg/m³,10.0,26.0,32.0,343.680981595092,33.86907975460122,32.0,3.0
Los Angeles - N. Mai,2024-03-13 12:00:00+00:00,7.4,7.852760736196319,µg/m³,3.0,31.0,43.0,458.241308793456,45.158773006134965,43.0,5.0
Los Angeles - N. Mai,2024-03-13 13:00:00+00:00,5.9,13.74233128834356,µg/m³,6.0,25.0,37.0,343.680981595092,39.5139263803681,37.0,3.0
Los Angeles - N. Mai,2024-03-13 14:00:00+00:00,8.8,3.92638036809816,µg/m³,2.0,37.0,46.0,572.80163599182,48.92200408997955,46.0,6.0
Los Angeles - N. Mai,2024-03-13 15:00:00+00:00,8.3,11.779141104294482,µg/m³,5.0,35.0,44.0,572.80163599182,47.04038854805727,44.0,6.0
Los Angeles - N. Mai,2024-03-13 16:00:00+00:00,8.1,27.48466257668712,µg/m³,12.0,34.0,37.0,458.241308793456,39.5139263803681,37.0,5.0
Los Angeles - N. Mai,2024-03-13 17:00:00+00:00,5.5,49.079754601227,µg/m³,21.0,23.0,23.0,343.680981595092,22.57938650306748,21.0,3.0
Los Angeles - N. Mai,2024-03-13 18:00:00+00:00,7.8,54.96932515337424,µg/m³,24.0,32.0,32.0,343.680981595092,20.697770961145192,20.0,3.0
Los Angeles - N. Mai,2024-03-13 19:00:00+00:00,7.6,56.932515337423325,µg/m³,25.0,32.0,32.0,343.680981595092,22.57938650306748,21.0,3.0
Los Angeles - N. Mai,2024-03-13 20:00:00+00:00,7.2,64.78527607361963,µg/m³,28.0,30.0,30.0,343.680981595092,20.697770961145192,20.0,3.0
Los Angeles - N. Mai,2024-03-13 21:00:00+00:00,6.4,68.7116564417178,µg/m³,30.0,27.0,30.0,343.680981595092,24.461002044989776,23.0,3.0
Los Angeles - N. Mai,2024-03-13 22:00:00+00:00,6.7,80.49079754601227,µg/m³,35.0,28.0,35.0,229.120654396728,14.488439672801636,14.0,2.0
Los Angeles - N. Mai,2024-03-13 23:00:00+00:00,6.4,84.41717791411043,µg/m³,37.0,27.0,37.0,229.120654396728,10.160723926380369,10.0,2.0
Los Angeles - N. Mai,2024-03-14 00:00:00+00:00,5.7,82.45398773006136,µg/m³,36.0,24.0,36.0,229.120654396728,9.97256237218814,9.0,2.0
Los Angeles - N. Mai,2024-03-14 01:00:00+00:00,5.7,76.56441717791411,µg/m³,33.0,24.0,33.0,229.120654396728,15.052924335378323,14.0,2.0
Los Angeles - N. Mai,2024-03-14 02:00:00+00:00,6.4,68.7116564417178,µg/m³,30.0,27.0,30.0,229.120654396728,20.697770961145192,20.0,2.0
Los Angeles - N. Mai,2024-03-14 03:00:00+00:00,9.0,41.22699386503068,µg/m³,18.0,38.0,41.0,343.680981595092,43.277157464212685,41.0,3.0
Los Angeles - N. Mai,2024-03-14 04:00:00+00:00,12.0,27.48466257668712,µg/m³,12.0,50.0,50.0,458.241308793456,52.68523517382413,50.0,5.0
Los Angeles - N. Mai,2024-03-14 05:00:00+00:00,7.4,58.8957055214724,µg/m³,25.0,31.0,31.0,229.120654396728,22.57938650306748,21.0,2.0
Los Angeles - N. Mai,2024-03-14 06:00:00+00:00,8.1,51.04294478527608,µg/m³,22.0,34.0,34.0,229.120654396728,26.342617586912063,25.0,2.0
Los Angeles - N. Mai,2024-03-14 07:00:00+00:00,11.0,19.6319018404908,µg/m³,8.0,46.0,46.0,343.680981595092,45.158773006134965,43.0,3.0
Los Angeles - N. Mai,2024-03-14 08:00:00+00:00,11.0,15.705521472392638,µg/m³,7.0,46.0,46.0,458.241308793456,43.277157464212685,41.0,5.0
Los Angeles - N. Mai,2024-03-14 09:00:00+00:00,10.0,7.852760736196319,µg/m³,3.0,42.0,46.0,572.80163599182,48.92200408997955,46.0,6.0
Los Angeles - N. Mai,2024-03-14 10:00:00+00:00,11.0,9.8159509202454,µg/m³,4.0,46.0,46.0,458.241308793456,43.277157464212685,41.0,5.0
Los Angeles - N. Mai,2024-03-14 11:00:00+00:00,11.0,1.96319018404908,µg/m³,1.0,46.0,48.0,458.241308793456,50.80361963190183,48.0,5.0
Los Angeles - N. Mai,2024-03-14 12:00:00+00:00,11.0,1.96319018404908,µg/m³,1.0,46.0,48.0,572.80163599182,50.80361963190183,48.0,6.0
Los Angeles - N. Mai,2024-03-14 13:00:00+00:00,9.7,0.0,µg/m³,0.0,40.0,48.0,687.361963190184,50.80361963190183,48.0,7.0
Los Angeles - N. Mai,2024-03-14 14:00:00+00:00,13.0,0.0,µg/m³,0.0,53.0,54.0,1260.1635991820042,56.44846625766871,54.0,13.0
Los Angeles - N. Mai,2024-03-14 15:00:00+00:00,14.0,1.96319018404908,µg/m³,1.0,55.0,58.0,1145.60327198364,60.21169734151329,58.0,11.0
Los Angeles - N. Mai,2024-03-14 16:00:00+00:00,13.0,21.59509202453988,µg/m³,9.0,53.0,53.0,687.361963190184,50.80361963190183,48.0,7.0
Los Angeles - N. Mai,2024-03-14 17:00:00+00:00,7.4,66.74846625766872,µg/m³,29.0,31.0,31.0,229.120654396728,22.57938650306748,21.0,2.0
Los Angeles - N. Mai,2024-03-14 18:00:00+00:00,4.7,82.45398773006136,µg/m³,36.0,20.0,36.0,114.560327198364,8.843593047034766,8.0,1.0
Los Angeles - N. Mai,2024-03-14 19:00:00+00:00,4.5,86.38036809815951,µg/m³,37.0,19.0,37.0,114.560327198364,5.4566850715746416,5.0,1.0
Los Angeles - N. Mai,2024-03-14 20:00:00+00:00,2.3,88.34355828220859,µg/m³,38.0,10.0,38.0,114.560327198364,2.446100204498977,2.0,1.0
Los Angeles - N. Mai,2024-03-14 21:00:00+00:00,0.8,86.38036809815951,µg/m³,37.0,3.0,37.0,114.560327198364,3.95139263803681,4.0,1.0
Los Angeles - N. Mai,2024-03-14 22:00:00+00:00,3.2,88.34355828220859,µg/m³,38.0,13.0,38.0,114.560327198364,3.1987464212678938,3.0,1.0
Los Angeles - N. Mai,2024-03-14 23:00:00+00:00,3.3,84.41717791411043,µg/m³,37.0,14.0,37.0,114.560327198364,4.327715746421267,4.0,1.0
Los Angeles - N. Mai,2024-03-15 00:00:00+00:00,4.1,84.41717791411043,µg/m³,37.0,17.0,37.0,114.560327198364,3.575069529652352,3.0,1.0
Los Angeles - N. Mai,2024-03-15 01:00:00+00:00,5.3,82.45398773006136,µg/m³,36.0,22.0,36.0,114.560327198364,3.763231083844581,4.0,1.0
Los Angeles - N. Mai,2024-03-15 02:00:00+00:00,9.8,82.45398773006136,µg/m³,36.0,41.0,41.0,229.120654396728,5.4566850715746416,5.0,2.0
Los Angeles - N. Mai,2024-03-15 03:00:00+00:00,8.1,76.56441717791411,µg/m³,33.0,34.0,34.0,229.120654396728,9.219916155419222,9.0,2.0
Los Angeles - N. Mai,2024-03-15 04:00:00+00:00,7.9,60.85889570552148,µg/m³,26.0,33.0,33.0,458.241308793456,20.697770961145192,20.0,5.0
Los Angeles - N. Mai,2024-03-15 05:00:00+00:00,9.1,53.00613496932515,µg/m³,23.0,38.0,38.0,343.680981595092,28.22423312883436,27.0,3.0
Los Angeles - N. Mai,2024-03-15 07:00:00+00:00,4.8,66.74846625766872,µg/m³,29.0,20.0,29.0,229.120654396728,11.28969325153374,11.0,2.0
Los Angeles - N. Mai,2024-03-15 08:00:00+00:00,8.1,31.41104294478528,µg/m³,14.0,34.0,44.0,343.680981595092,47.04038854805727,44.0,3.0
Los Angeles - N. Mai,2024-03-15 09:00:00+00:00,6.5,33.37423312883436,µg/m³,14.0,27.0,34.0,343.680981595092,35.75069529652352,34.0,3.0
Los Angeles - N. Mai,2024-03-15 10:00:00+00:00,8.1,9.8159509202454,µg/m³,4.0,34.0,60.0,458.241308793456,62.09331288343559,60.0,5.0
Los Angeles - N. Mai,2024-03-15 11:00:00+00:00,8.8,49.079754601227,µg/m³,21.0,37.0,37.0,229.120654396728,20.697770961145192,20.0,2.0
Los Angeles - N. Mai,2024-03-15 12:00:00+00:00,6.5,47.116564417177926,µg/m³,20.0,27.0,27.0,229.120654396728,22.57938650306748,21.0,2.0
Los Angeles - N. Mai,2024-03-15 13:00:00+00:00,6.2,51.04294478527608,µg/m³,22.0,26.0,26.0,343.680981595092,20.697770961145192,20.0,3.0
Los Angeles - N. Mai,2024-03-15 14:00:00+00:00,7.4,23.558282208588963,µg/m³,10.0,31.0,48.0,458.241308793456,50.80361963190183,48.0,5.0
Los Angeles - N. Mai,2024-03-15 15:00:00+00:00,12.0,5.889570552147241,µg/m³,3.0,50.0,70.0,572.80163599182,71.50139059304703,70.0,6.0
Los Angeles - N. Mai,2024-03-15 16:00:00+00:00,8.8,27.48466257668712,µg/m³,12.0,37.0,46.0,458.241308793456,48.92200408997955,46.0,5.0
Los Angeles - N. Mai,2024-03-15 17:00:00+00:00,5.0,39.2638036809816,µg/m³,17.0,21.0,37.0,343.680981595092,39.5139263803681,37.0,3.0
Los Angeles - N. Mai,2024-03-15 18:00:00+00:00,6.2,47.116564417177926,µg/m³,20.0,26.0,37.0,343.680981595092,39.5139263803681,37.0,3.0
