,location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
49,7570,Toronto Downtown,no2,0.004,ppm,2024-04-03T09:00:00+00:00,2024-04-03T05:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
50,7570,Toronto Downtown,no2,0.004,ppm,2024-04-03T10:00:00+00:00,2024-04-03T06:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
51,7570,Toronto Downtown,no2,0.006,ppm,2024-04-03T11:00:00+00:00,2024-04-03T07:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
52,7570,Toronto Downtown,no2,0.009,ppm,2024-04-03T12:00:00+00:00,2024-04-03T08:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
53,7570,Toronto Downtown,no2,0.011,ppm,2024-04-03T13:00:00+00:00,2024-04-03T09:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
54,7570,Toronto Downtown,no2,0.013,ppm,2024-04-03T14:00:00+00:00,2024-04-03T10:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
55,7570,Toronto Downtown,no2,0.011,ppm,2024-04-03T15:00:00+00:00,2024-04-03T11:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
56,7570,Toronto Downtown,no2,0.015,ppm,2024-04-03T16:00:00+00:00,2024-04-03T12:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
57,7570,Toronto Downtown,no2,0.013,ppm,2024-04-03T17:00:00+00:00,2024-04-03T13:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
58,7570,Toronto Downtown,no2,0.01,ppm,2024-04-03T18:00:00+00:00,2024-04-03T14:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
59,7570,Toronto Downtown,no2,0.013,ppm,2024-04-03T19:00:00+00:00,2024-04-03T15:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
60,7570,Toronto Downtown,no2,0.013,ppm,2024-04-03T20:00:00+00:00,2024-04-03T16:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
61,7570,Toronto Downtown,no2,0.012,ppm,2024-04-03T21:00:00+00:00,2024-04-03T17:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
62,7570,Toronto Downtown,no2,0.01,ppm,2024-04-03T22:00:00+00:00,2024-04-03T18:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
63,7570,Toronto Downtown,no2,0.009,ppm,2024-04-03T23:00:00+00:00,2024-04-03T19:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
64,7570,Toronto Downtown,no2,0.007,ppm,2024-04-04T00:00:00+00:00,2024-04-03T20:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
65,7570,Toronto Downtown,no2,0.007,ppm,2024-04-04T01:00:00+00:00,2024-04-03T21:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
66,7570,Toronto Downtown,no2,0.007,ppm,2024-04-04T02:00:00+00:00,2024-04-03T22:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
67,7570,Toronto Downtown,no2,0.007,ppm,2024-04-04T03:00:00+00:00,2024-04-03T23:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
68,7570,Toronto Downtown,no2,0.007,ppm,2024-04-04T04:00:00+00:00,2024-04-04T00:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
69,7570,Toronto Downtown,no2,0.006,ppm,2024-04-04T05:00:00+00:00,2024-04-04T01:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
70,7570,Toronto Downtown,no2,0.012,ppm,2024-04-04T08:00:00+00:00,2024-04-04T04:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
71,7570,Toronto Downtown,no2,0.013,ppm,2024-04-04T09:00:00+00:00,2024-04-04T05:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
72,7570,Toronto Downtown,no2,0.018,ppm,2024-04-04T10:00:00+00:00,2024-04-04T06:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
73,7570,Toronto Downtown,no2,0.017,ppm,2024-04-04T11:00:00+00:00,2024-04-04T07:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
74,7570,Toronto Downtown,no2,0.016,ppm,2024-04-04T12:00:00+00:00,2024-04-04T08:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
75,7570,Toronto Downtown,no2,0.017,ppm,2024-04-04T13:00:00+00:00,2024-04-04T09:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
76,7570,Toronto Downtown,no2,0.017,ppm,2024-04-04T14:00:00+00:00,2024-04-04T10:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
77,7570,Toronto Downtown,no2,0.012,ppm,2024-04-04T15:00:00+00:00,2024-04-04T11:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
78,7570,Toronto Downtown,no2,0.01,ppm,2024-04-04T16:00:00+00:00,2024-04-04T12:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
79,7570,Toronto Downtown,no2,0.014,ppm,2024-04-04T17:00:00+00:00,2024-04-04T13:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
80,7570,Toronto Downtown,no2,0.013,ppm,2024-04-04T18:00:00+00:00,2024-04-04T14:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
81,7570,Toronto Downtown,no2,0.012,ppm,2024-04-04T19:00:00+00:00,2024-04-04T15:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
82,7570,Toronto Downtown,no2,0.013,ppm,2024-04-04T20:00:00+00:00,2024-04-04T16:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
83,7570,Toronto Downtown,no2,0.01,ppm,2024-04-04T21:00:00+00:00,2024-04-04T17:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
84,7570,Toronto Downtown,no2,0.01,ppm,2024-04-04T22:00:00+00:00,2024-04-04T18:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
85,7570,Toronto Downtown,no2,0.01,ppm,2024-04-04T23:00:00+00:00,2024-04-04T19:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
86,7570,Toronto Downtown,no2,0.008,ppm,2024-04-05T00:00:00+00:00,2024-04-04T20:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
87,7570,Toronto Downtown,no2,0.011,ppm,2024-04-05T01:00:00+00:00,2024-04-04T21:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
88,7570,Toronto Downtown,no2,0.013,ppm,2024-04-05T02:00:00+00:00,2024-04-04T22:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
89,7570,Toronto Downtown,no2,0.012,ppm,2024-04-05T03:00:00+00:00,2024-04-04T23:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
90,7570,Toronto Downtown,no2,0.011,ppm,2024-04-05T04:00:00+00:00,2024-04-05T00:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
91,7570,Toronto Downtown,no2,0.01,ppm,2024-04-05T05:00:00+00:00,2024-04-05T01:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
92,7570,Toronto Downtown,no2,0.014,ppm,2024-04-05T08:00:00+00:00,2024-04-05T04:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
93,7570,Toronto Downtown,no2,0.015,ppm,2024-04-05T09:00:00+00:00,2024-04-05T05:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
94,7570,Toronto Downtown,no2,0.018,ppm,2024-04-05T10:00:00+00:00,2024-04-05T06:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
95,7570,Toronto Downtown,no2,0.016,ppm,2024-04-05T11:00:00+00:00,2024-04-05T07:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
96,7570,Toronto Downtown,no2,0.017,ppm,2024-04-05T12:00:00+00:00,2024-04-05T08:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
97,7570,Toronto Downtown,no2,0.02,ppm,2024-04-05T13:00:00+00:00,2024-04-05T09:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
98,7570,Toronto Downtown,no2,0.017,ppm,2024-04-05T14:00:00+00:00,2024-04-05T10:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
99,7570,Toronto Downtown,no2,0.011,ppm,2024-04-05T15:00:00+00:00,2024-04-05T11:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
100,7570,Toronto Downtown,no2,0.013,ppm,2024-04-05T16:00:00+00:00,2024-04-05T12:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
101,7570,Toronto Downtown,no2,0.01,ppm,2024-04-05T17:00:00+00:00,2024-04-05T13:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
102,7570,Toronto Downtown,no2,0.011,ppm,2024-04-05T18:00:00+00:00,2024-04-05T14:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
103,7570,Toronto Downtown,no2,0.011,ppm,2024-04-05T19:00:00+00:00,2024-04-05T15:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
104,7570,Toronto Downtown,no2,0.011,ppm,2024-04-05T20:00:00+00:00,2024-04-05T16:00:00-04:00,America/Toronto,43.64543,-79.38908,,,,Unknown Governmental Organization,AirNow
